"Country","Vaccine","Year","Coverage"
"Uganda","BCG","1992",0.98
"Uganda","BCG","1993",0.99
"Uganda","BCG","1994",0.98
"Uganda","BCG","1995",0.96
"Uganda","BCG","1996",0.99
"Uganda","BCG","1997",0.88
"Uganda","BCG","1998",0.85
"Uganda","BCG","1999",0.93
"Uganda","BCG","2000",0.8300000000000001
"Uganda","BCG","2001",0.92
"Uganda","BCG","2002",0.96
"Uganda","BCG","2003",0.96
"Uganda","BCG","2004",0.99
"Uganda","BCG","2005",0.92
"Uganda","BCG","2006",0.85
"Uganda","BCG","2007",0.89
"Uganda","BCG","2008",0.86
"Uganda","BCG","2009",0.9
"Uganda","BCG","2010",0.86
"Uganda","BCG","2011",0.86
"Uganda","BCG","2012",0.8200000000000001
"Uganda","BCG","2013",0.9400000000000001
"Uganda","BCG","2014",0.9
"Uganda","BCG","2015",0.9500000000000001
"Uganda","BCG","2016",0.9400000000000001
"Uganda","BCG","2017",0.85
"Uganda","BCG","2018",0.96
"Ukraine","BCG","1990",0.91
"Ukraine","BCG","1991",0.99
"Ukraine","BCG","1992",0.93
"Ukraine","BCG","1993",0.89
"Ukraine","BCG","1994",0.92
"Ukraine","BCG","1995",0.9500000000000001
"Ukraine","BCG","1996",0.97
"Ukraine","BCG","1997",0.97
"Ukraine","BCG","1998",0.97
"Ukraine","BCG","1999",0.99
"Ukraine","BCG","2000",0.99
"Ukraine","BCG","2001",0.98
"Ukraine","BCG","2002",0.98
"Ukraine","BCG","2003",0.98
"Ukraine","BCG","2004",0.98
"Ukraine","BCG","2005",0.96
"Ukraine","BCG","2006",0.97
"Ukraine","BCG","2007",0.98
"Ukraine","BCG","2008",0.9500000000000001
"Ukraine","BCG","2010",0.92
"Ukraine","BCG","2011",0.9
"Ukraine","BCG","2012",0.9500000000000001
"Ukraine","BCG","2015",0.39
"Ukraine","BCG","2016",0.75
"Ukraine","BCG","2017",0.85
"Ukraine","BCG","2018",0.9
"UnitedArabEmirates","BCG","1980",0.15
"UnitedArabEmirates","BCG","1981",0.18
"UnitedArabEmirates","BCG","1982",0.42
"UnitedArabEmirates","BCG","1983",0.37
"UnitedArabEmirates","BCG","1984",0.11
"UnitedArabEmirates","BCG","1985",0.1
"UnitedArabEmirates","BCG","1986",0.42
"UnitedArabEmirates","BCG","1987",0.78
"UnitedArabEmirates","BCG","1988",0.9400000000000001
"UnitedArabEmirates","BCG","1989",0.96
"UnitedArabEmirates","BCG","1991",0.9500000000000001
"UnitedArabEmirates","BCG","1992",0.98
"UnitedArabEmirates","BCG","1993",0.98
"UnitedArabEmirates","BCG","1994",0.98
"UnitedArabEmirates","BCG","1995",0.98
"UnitedArabEmirates","BCG","1996",0.98
"UnitedArabEmirates","BCG","1997",0.98
"UnitedArabEmirates","BCG","1998",0.98
"UnitedArabEmirates","BCG","1999",0.98
"UnitedArabEmirates","BCG","2000",0.98
"UnitedArabEmirates","BCG","2001",0.98
"UnitedArabEmirates","BCG","2002",0.98
"UnitedArabEmirates","BCG","2003",0.98
"UnitedArabEmirates","BCG","2004",0.98
"UnitedArabEmirates","BCG","2005",0.98
"UnitedArabEmirates","BCG","2006",0.98
"UnitedArabEmirates","BCG","2007",0.98
"UnitedArabEmirates","BCG","2008",0.98
"UnitedArabEmirates","BCG","2010",0.98
"UnitedArabEmirates","BCG","2012",0.9400000000000001
"UnitedArabEmirates","BCG","2013",0.9400000000000001
"UnitedArabEmirates","BCG","2014",0.9
"UnitedArabEmirates","BCG","2015",0.96
"UnitedArabEmirates","BCG","2016",0.99
"UnitedArabEmirates","BCG","2017",0.9500000000000001
"UnitedArabEmirates","BCG","2018",0.9500000000000001
"UnitedKingdom","BCG","1983",0.74
"UnitedKingdom","BCG","1984",0.05
"UnitedKingdom","BCG","1986",0.96
"UnitedKingdom","BCG","1987",0.96
"UnitedKingdom","BCG","1988",0.75
"UnitedKingdom","BCG","1989",0.75
"UnitedKingdom","BCG","1991",0.05
"UnitedKingdom","BCG","1992",0.07
"UnitedKingdom","BCG","1993",0.07
"UnitedKingdom","BCG","1994",0.08
"UnitedKingdom","BCG","1995",0.09
"UnitedKingdom","BCG","1996",0.1
"UnitedKingdom","BCG","1997",0.11
"Tanzania","BCG","1980",0.72
"Tanzania","BCG","1981",0.74
"Tanzania","BCG","1982",0.64
"Tanzania","BCG","1983",0.8300000000000001
"Tanzania","BCG","1984",0.73
"Tanzania","BCG","1985",0.9
"Tanzania","BCG","1986",0.8200000000000001
"Tanzania","BCG","1987",0.9400000000000001
"Tanzania","BCG","1988",0.93
"Tanzania","BCG","1989",0.92
"Tanzania","BCG","1990",0.85
"Tanzania","BCG","1991",0.93
"Tanzania","BCG","1992",0.99
"Tanzania","BCG","1993",0.9400000000000001
"Tanzania","BCG","1994",0.92
"Tanzania","BCG","1995",0.88
"Tanzania","BCG","1996",0.8
"Tanzania","BCG","1997",0.85
"Tanzania","BCG","1998",0.8300000000000001
"Tanzania","BCG","1999",0.87
"Tanzania","BCG","2000",0.86
"Tanzania","BCG","2001",0.91
"Tanzania","BCG","2002",0.88
"Tanzania","BCG","2003",0.91
"Tanzania","BCG","2004",0.91
"Tanzania","BCG","2005",0.91
"Tanzania","BCG","2006",0.99
"Tanzania","BCG","2007",0.89
"Tanzania","BCG","2008",0.89
"Tanzania","BCG","2009",0.93
"Tanzania","BCG","2010",0.99
"Tanzania","BCG","2011",0.99
"Tanzania","BCG","2012",0.99
"Tanzania","BCG","2013",0.99
"Tanzania","BCG","2014",0.99
"Tanzania","BCG","2015",0.99
"Tanzania","BCG","2016",0.99
"Tanzania","BCG","2017",0.99
"Tanzania","BCG","2018",0.99
"Uruguay","BCG","1980",0.56
"Uruguay","BCG","1981",0.76
"Uruguay","BCG","1982",0.76
"Uruguay","BCG","1983",0.99
"Uruguay","BCG","1984",0.93
"Uruguay","BCG","1985",0.92
"Uruguay","BCG","1986",0.92
"Uruguay","BCG","1987",0.99
"Uruguay","BCG","1988",0.98
"Uruguay","BCG","1989",0.99
"Uruguay","BCG","1990",0.99
"Uruguay","BCG","1991",0.99
"Uruguay","BCG","1992",0.98
"Uruguay","BCG","1993",0.98
"Uruguay","BCG","1994",0.99
"Uruguay","BCG","1995",0.99
"Uruguay","BCG","1996",0.99
"Uruguay","BCG","1997",0.99
"Uruguay","BCG","1998",0.99
"Uruguay","BCG","1999",0.99
"Uruguay","BCG","2000",0.99
"Uruguay","BCG","2001",1.
"Uruguay","BCG","2002",0.99
"Uruguay","BCG","2003",0.99
"Uruguay","BCG","2004",0.99
"Uruguay","BCG","2005",0.99
"Uruguay","BCG","2006",0.99
"Uruguay","BCG","2007",0.99
"Uruguay","BCG","2008",0.99
"Uruguay","BCG","2009",0.99
"Uruguay","BCG","2010",0.99
"Uruguay","BCG","2011",0.99
"Uruguay","BCG","2012",0.99
"Uruguay","BCG","2013",0.98
"Uruguay","BCG","2014",0.99
"Uruguay","BCG","2015",0.98
"Uruguay","BCG","2016",0.98
"Uruguay","BCG","2018",0.98
"Uzbekistan","BCG","1987",0.98
"Uzbekistan","BCG","1988",0.85
"Uzbekistan","BCG","1989",0.9400000000000001
"Uzbekistan","BCG","1990",0.9400000000000001
"Uzbekistan","BCG","1991",0.9
"Uzbekistan","BCG","1992",0.98
"Uzbekistan","BCG","1993",0.98
"Uzbekistan","BCG","1994",0.93
"Uzbekistan","BCG","1995",0.99
"Uzbekistan","BCG","1996",0.96
"Uzbekistan","BCG","1997",0.97
"Uzbekistan","BCG","1998",0.97
"Uzbekistan","BCG","1999",0.98
"Uzbekistan","BCG","2000",0.98
"Uzbekistan","BCG","2001",0.98
"Uzbekistan","BCG","2002",0.99
"Uzbekistan","BCG","2003",0.99
"Uzbekistan","BCG","2004",0.99
"Uzbekistan","BCG","2005",0.93
"Uzbekistan","BCG","2006",0.99
"Uzbekistan","BCG","2007",0.99
"Uzbekistan","BCG","2008",0.96
"Uzbekistan","BCG","2009",0.99
"Uzbekistan","BCG","2010",0.99
"Uzbekistan","BCG","2011",0.99
"Uzbekistan","BCG","2012",0.99
"Uzbekistan","BCG","2013",0.99
"Uzbekistan","BCG","2014",0.99
"Uzbekistan","BCG","2015",0.99
"Uzbekistan","BCG","2016",0.99
"Uzbekistan","BCG","2017",0.99
"Uzbekistan","BCG","2018",0.96
"Vanuatu","BCG","1981",0.32
"Vanuatu","BCG","1982",0.61
"Vanuatu","BCG","1983",0.58
"Vanuatu","BCG","1984",0.64
"Vanuatu","BCG","1985",0.8300000000000001
"Vanuatu","BCG","1986",0.75
"Vanuatu","BCG","1987",0.79
"Vanuatu","BCG","1988",0.73
"Vanuatu","BCG","1989",0.8
"Vanuatu","BCG","1990",0.96
"Vanuatu","BCG","1991",0.99
"Vanuatu","BCG","1992",0.84
"Vanuatu","BCG","1993",0.96
"Vanuatu","BCG","1995",0.67
"Vanuatu","BCG","1996",0.72
"Vanuatu","BCG","1997",0.78
"Vanuatu","BCG","1998",0.99
"Vanuatu","BCG","1999",0.99
"Vanuatu","BCG","2000",0.99
"Vanuatu","BCG","2001",0.9
"Vanuatu","BCG","2002",0.41000000000000003
"Vanuatu","BCG","2003",0.63
"Vanuatu","BCG","2005",0.65
"Vanuatu","BCG","2006",0.92
"Vanuatu","BCG","2007",0.8200000000000001
"Vanuatu","BCG","2008",0.97
"Vanuatu","BCG","2009",0.89
"Vanuatu","BCG","2010",0.9
"Vanuatu","BCG","2011",0.93
"Vanuatu","BCG","2012",0.99
"Vanuatu","BCG","2013",0.89
"Vanuatu","BCG","2014",0.9500000000000001
"Vanuatu","BCG","2015",0.9500000000000001
"Vanuatu","BCG","2016",0.9400000000000001
"Vanuatu","BCG","2017",0.9500000000000001
"Vanuatu","BCG","2018",0.9400000000000001
"Venezuela","BCG","1980",0.72
"Venezuela","BCG","1981",0.77
"Venezuela","BCG","1982",0.76
"Venezuela","BCG","1983",0.8200000000000001
"Venezuela","BCG","1984",0.92
"Venezuela","BCG","1986",0.86
"Venezuela","BCG","1987",0.63
"Venezuela","BCG","1988",0.76
"Venezuela","BCG","1989",0.88
"Venezuela","BCG","1990",0.8200000000000001
"Venezuela","BCG","1991",0.9
"Venezuela","BCG","1992",0.85
"Venezuela","BCG","1993",0.81
"Venezuela","BCG","1994",0.9500000000000001
"Venezuela","BCG","1995",0.91
"Venezuela","BCG","1996",0.9
"Venezuela","BCG","1997",0.89
"Venezuela","BCG","1998",0.8200000000000001
"Venezuela","BCG","1999",0.98
"Venezuela","BCG","2000",0.99
"Venezuela","BCG","2001",0.93
"Venezuela","BCG","2002",0.9
"Venezuela","BCG","2003",0.91
"Venezuela","BCG","2004",0.96
"Venezuela","BCG","2005",0.9500000000000001
"Venezuela","BCG","2006",0.8300000000000001
"Venezuela","BCG","2007",0.8200000000000001
"Venezuela","BCG","2008",0.9
"Venezuela","BCG","2009",0.91
"Venezuela","BCG","2010",0.92
"Venezuela","BCG","2011",0.9500000000000001
"Venezuela","BCG","2012",0.96
"Venezuela","BCG","2013",0.9500000000000001
"Venezuela","BCG","2014",0.9500000000000001
"Venezuela","BCG","2015",0.99
"Venezuela","BCG","2016",0.99
"Venezuela","BCG","2017",0.99
"Venezuela","BCG","2018",0.92
"Vietnam","BCG","1983",0.04
"Vietnam","BCG","1984",0.48
"Vietnam","BCG","1985",0.5
"Vietnam","BCG","1986",0.55
"Vietnam","BCG","1987",0.59
"Vietnam","BCG","1988",0.79
"Vietnam","BCG","1989",0.9400000000000001
"Vietnam","BCG","1990",0.9
"Vietnam","BCG","1991",0.91
"Vietnam","BCG","1992",0.91
"Vietnam","BCG","1993",0.9400000000000001
"Vietnam","BCG","1994",0.96
"Vietnam","BCG","1995",0.96
"Vietnam","BCG","1996",0.9500000000000001
"Vietnam","BCG","1997",0.96
"Vietnam","BCG","1998",0.93
"Vietnam","BCG","1999",0.9500000000000001
"Vietnam","BCG","2000",0.98
"Vietnam","BCG","2001",0.97
"Vietnam","BCG","2002",0.97
"Vietnam","BCG","2003",0.97
"Vietnam","BCG","2004",0.96
"Vietnam","BCG","2005",0.9500000000000001
"Vietnam","BCG","2006",0.9500000000000001
"Vietnam","BCG","2007",0.9400000000000001
"Vietnam","BCG","2008",0.92
"Vietnam","BCG","2009",0.97
"Vietnam","BCG","2010",0.9400000000000001
"Vietnam","BCG","2011",0.98
"Vietnam","BCG","2012",0.98
"Vietnam","BCG","2013",0.9500000000000001
"Vietnam","BCG","2014",0.96
"Vietnam","BCG","2015",0.97
"Vietnam","BCG","2016",0.9500000000000001
"Vietnam","BCG","2017",0.97
"Vietnam","BCG","2018",0.9500000000000001
"Yemen","BCG","1980",0.09
"Yemen","BCG","1981",0.12
"Yemen","BCG","1982",0.13
"Yemen","BCG","1983",0.15
"Yemen","BCG","1984",0.16
"Yemen","BCG","1985",0.2
"Yemen","BCG","1986",0.19
"Yemen","BCG","1987",0.3
"Yemen","BCG","1988",0.52
"Yemen","BCG","1989",0.75
"Yemen","BCG","1990",0.99
"Yemen","BCG","1991",0.74
"Yemen","BCG","1992",0.54
"Yemen","BCG","1993",0.5700000000000001
"Yemen","BCG","1994",0.5700000000000001
"Yemen","BCG","1995",0.6
"Yemen","BCG","1996",0.5
"Yemen","BCG","1997",0.46
"Yemen","BCG","1998",0.66
"Yemen","BCG","1999",0.79
"Yemen","BCG","2000",0.8200000000000001
"Yemen","BCG","2001",0.61
"Yemen","BCG","2002",0.73
"Yemen","BCG","2003",0.66
"Yemen","BCG","2004",0.64
"Yemen","BCG","2005",0.66
"Yemen","BCG","2006",0.67
"Yemen","BCG","2007",0.64
"Yemen","BCG","2008",0.6
"Yemen","BCG","2009",0.58
"Yemen","BCG","2010",0.65
"Yemen","BCG","2011",0.59
"Yemen","BCG","2012",0.64
"Yemen","BCG","2013",0.6900000000000001
"Yemen","BCG","2014",0.73
"Yemen","BCG","2015",0.47000000000000003
"Yemen","BCG","2016",0.73
"Yemen","BCG","2017",0.66
"Yemen","BCG","2018",0.64
"Zambia","BCG","1984",0.71
"Zambia","BCG","1986",0.8300000000000001
"Zambia","BCG","1987",0.97
"Zambia","BCG","1988",0.86
"Zambia","BCG","1989",0.93
"Zambia","BCG","1990",0.97
"Zambia","BCG","1991",0.97
"Zambia","BCG","1992",0.88
"Zambia","BCG","1993",0.92
"Zambia","BCG","1994",0.99
"Zambia","BCG","1995",0.98
"Zambia","BCG","1996",0.99
"Zambia","BCG","1997",0.81
"Zambia","BCG","1999",0.87
"Zambia","BCG","2000",0.99
"Zambia","BCG","2002",0.85
"Zambia","BCG","2003",0.8
"Zambia","BCG","2004",0.9400000000000001
"Zambia","BCG","2005",0.91
"Zambia","BCG","2006",0.99
"Zambia","BCG","2007",0.97
"Zambia","BCG","2008",0.99
"Zambia","BCG","2009",0.99
"Zambia","BCG","2010",0.93
"Zambia","BCG","2011",0.88
"Zambia","BCG","2012",0.8300000000000001
"Zambia","BCG","2013",0.8200000000000001
"Zambia","BCG","2014",0.9500000000000001
"Zambia","BCG","2015",0.97
"Zambia","BCG","2016",0.99
"Zambia","BCG","2017",0.99
"Zambia","BCG","2018",0.91
"Zimbabwe","BCG","1981",0.64
"Zimbabwe","BCG","1984",0.6900000000000001
"Zimbabwe","BCG","1985",0.89
"Zimbabwe","BCG","1986",0.86
"Zimbabwe","BCG","1987",0.85
"Zimbabwe","BCG","1988",0.8300000000000001
"Zimbabwe","BCG","1989",0.87
"Zimbabwe","BCG","1990",0.74
"Zimbabwe","BCG","1991",0.87
"Zimbabwe","BCG","1992",0.8200000000000001
"Zimbabwe","BCG","1993",0.79
"Zimbabwe","BCG","1994",0.9
"Zimbabwe","BCG","1995",0.9500000000000001
"Zimbabwe","BCG","1996",0.79
"Zimbabwe","BCG","1997",0.8200000000000001
"Zimbabwe","BCG","1998",0.73
"Zimbabwe","BCG","1999",0.88
"Zimbabwe","BCG","2000",0.8200000000000001
"Zimbabwe","BCG","2001",0.8
"Zimbabwe","BCG","2002",0.8
"Zimbabwe","BCG","2003",0.92
"Zimbabwe","BCG","2004",0.9500000000000001
"Zimbabwe","BCG","2005",0.98
"Zimbabwe","BCG","2006",0.99
"Zimbabwe","BCG","2007",0.99
"Zimbabwe","BCG","2008",0.8
"Zimbabwe","BCG","2009",0.9
"Zimbabwe","BCG","2010",0.99
"Zimbabwe","BCG","2011",0.98
"Zimbabwe","BCG","2012",0.98
"Zimbabwe","BCG","2013",0.9500000000000001
"Zimbabwe","BCG","2014",0.99
"Zimbabwe","BCG","2015",0.98
"Zimbabwe","BCG","2016",0.9500000000000001
"Zimbabwe","BCG","2017",0.9500000000000001
"Zimbabwe","BCG","2018",0.9500000000000001
